城市,地名,标识,中心经度,中心维度,经纬度范围,类别
丹东市,五龙山风景区,1563,124.3384336,40.27190692,"40.254864,124.324326|40.250999,124.335922|40.252831,124.346466|40.259075,124.356102|40.270264,124.361511|40.28112,124.361206|40.292938,124.344101|40.292282,124.323372|40.288841,124.319954|40.279373,124.315552|40.265396,124.317017|",0
抚顺市,红河峡谷漂流,1474,124.898269,41.99465658,"42.016029,124.897636|42.015991,124.900436|42.011715,124.900391|42.010433,124.899796|42.00972,124.898582|42.009388,124.897438|42.009438,124.896469|42.010426,124.893364|42.011635,124.89048|42.013271,124.888885|42.013515,124.888351|42.013458,124.887596|42.013241,124.88694|42.012699,124.88662|42.008656,124.888268|42.006332,124.887901|42.005013,124.886703|42.004421,124.884163|42.005093,124.882233|42.005077,124.881203|42.004578,124.880638|42.002068,124.880005|42.001373,124.879005|42.000706,124.878754|41.999859,124.879021|41.994736,124.883392|41.994602,124.884811|41.994057,124.885803|41.992878,124.885864|41.988834,124.882126|41.988358,124.881683|41.987263,124.882027|41.981537,124.88736|41.980099,124.890434|41.979454,124.893211|41.978649,124.894447|41.978645,124.895988|41.97995,124.897453|41.980419,124.898804|41.980473,124.899742|41.98032,124.905327|41.979969,124.906677|41.978916,124.908203|41.97699,124.908607|41.976158,124.909317|41.975849,124.910522|41.97551,124.91909|41.975357,124.9198|41.974804,124.920036|41.974083,124.920029|41.973568,124.919601|41.973316,124.918869|41.973671,124.905457|41.973778,124.904289|41.974163,124.903671|41.975056,124.903542|41.975582,124.903725|41.976219,124.904816|41.976631,124.906204|41.977272,124.90654|41.977825,124.906128|41.978439,124.905296|41.978447,124.904594|41.978199,124.90358|41.977112,124.902939|41.977139,124.900757|41.97773,124.898987|41.976704,124.896591|41.976685,124.894073|41.977722,124.890305|41.981636,124.884583|41.986031,124.880562|41.98711,124.879921|41.988602,124.880402|41.992229,124.883141|41.993065,124.883255|41.993469,124.882767|41.993759,124.881958|41.999493,124.876732|42.000568,124.876541|42.001659,124.877289|42.002377,124.878799|42.003098,124.879379|42.005924,124.879143|42.006741,124.880409|42.00684,124.881348|42.00666,124.882278|42.006199,124.883713|42.006542,124.885345|42.00742,124.885742|42.008778,124.88559|42.012066,124.884232|42.013195,124.884491|42.014278,124.885269|42.0149,124.887184|42.01461,124.889305|42.013638,124.890472|42.012276,124.891556|42.011562,124.893738|42.011547,124.895973|42.012157,124.897072|42.013111,124.897545|",0
抚顺市,猴石国家森林公园,1475,124.4771485,41.71977554,"41.685688,124.421143|41.70372,124.408218|41.733585,124.368889|41.741035,124.360703|41.74358,124.358902|41.745319,124.357994|41.755714,124.356277|41.765739,124.347931|41.767281,124.347549|41.768505,124.349442|41.773003,124.353416|41.777046,124.364632|41.78981,124.372055|41.794327,124.370499|41.796822,124.370766|41.799007,124.37252|41.800831,124.376404|41.807644,124.380699|41.810825,124.385368|41.811485,124.389069|41.810753,124.391083|41.809315,124.392838|41.804893,124.393173|41.800293,124.400337|41.797771,124.40715|41.793697,124.409271|41.790379,124.410278|41.787952,124.412445|41.786552,124.412758|41.784866,124.412514|41.783165,124.412025|41.776936,124.416679|41.776665,124.418404|41.775677,124.420273|41.773949,124.420235|41.771626,124.420006|41.769245,124.420425|41.766487,124.421684|41.76059,124.425728|41.755245,124.433548|41.748352,124.439682|41.745586,124.446136|41.744328,124.45472|41.741398,124.460014|41.740261,124.470917|41.743092,124.476303|41.742977,124.48011|41.740356,124.481918|41.731686,124.498703|41.729855,124.507141|41.723179,124.510849|41.720596,124.518379|41.713001,124.523132|41.704739,124.54641|41.703396,124.554733|41.712749,124.573143|41.715179,124.581215|41.712307,124.588829|41.701725,124.600288|41.700043,124.605896|41.69828,124.606476|41.695221,124.60524|41.684505,124.599701|41.660053,124.573158|41.646427,124.544876|41.631081,124.52494|41.62785,124.518654|41.629509,124.512131|41.670467,124.456421|",0
抚顺市,赫图阿拉城,1476,124.8650618,41.70434485,"41.707794,124.864105|41.707996,124.864403|41.708221,124.865501|41.708286,124.86602|41.708149,124.866676|41.707626,124.867188|41.706417,124.868088|41.705597,124.868576|41.703777,124.869072|41.703339,124.869095|41.702263,124.868874|41.700504,124.86602|41.70042,124.865776|41.700539,124.865494|41.701069,124.864578|41.701744,124.863129|41.70261,124.861626|41.702892,124.861397|41.704048,124.861069|41.704502,124.861031|41.704742,124.861137|41.70517,124.861557|",0
葫芦岛市,兴城海滨旅游景区,1481,120.7947309,40.60634901,"40.602699,120.79525|40.603008,120.79493|40.603321,120.794563|40.60363,120.79422|40.60384,120.794022|40.604271,120.793762|40.604561,120.79364|40.605,120.793457|40.60537,120.793289|40.605679,120.793129|40.60627,120.792847|40.606659,120.79261|40.606918,120.792389|40.607182,120.79213|40.60741,120.791786|40.60759,120.791588|40.607769,120.791496|40.607948,120.791473|40.608349,120.791412|40.609459,120.79126|40.609779,120.791206|40.609959,120.791222|40.610088,120.79129|40.610149,120.791458|40.610321,120.793922|40.610352,120.794067|40.610451,120.794128|40.611229,120.794121|40.61134,120.794167|40.611389,120.794281|40.61145,120.795486|40.61145,120.795723|40.611408,120.795959|40.611351,120.796173|40.611351,120.79641|40.611401,120.7966|40.611439,120.796791|40.61142,120.796959|40.611359,120.797096|40.610958,120.798111|40.610882,120.79821|40.610741,120.798233|40.609539,120.797638|40.608521,120.797371|40.607738,120.797256|40.607288,120.797211|40.606899,120.79731|40.606682,120.797523|40.60635,120.797668|40.60569,120.797852|40.605438,120.79792|40.605228,120.797928|40.605,120.797852|40.604099,120.797241|40.603909,120.797096|40.60376,120.79705|40.6036,120.79702|40.60339,120.79702|40.602039,120.797256|40.601761,120.797249|40.601589,120.797188|40.601452,120.797058|40.601299,120.796867|40.601238,120.7967|40.60125,120.796539|40.601318,120.796379|40.601521,120.796204|",0
葫芦岛市,兴城古城,1482,120.7129316,40.62252679,"40.625092,120.707146|40.625244,120.707291|40.627022,120.716095|40.62701,120.716362|40.626846,120.716492|40.620121,120.718719|40.619946,120.718666|40.619858,120.718536|40.618027,120.709778|40.618065,120.70948|40.618183,120.709351|40.624802,120.707115|",0
葫芦岛市,龙湾海滨风景区,1678,120.8386145,40.68285176,"40.68412,120.838722|40.68412,120.838783|40.684101,120.838867|40.68364,120.839752|40.683529,120.839867|40.682999,120.840202|40.68285,120.840233|40.682758,120.840202|40.68269,120.84008|40.682308,120.839043|40.681728,120.838097|40.68161,120.837952|40.68158,120.83783|40.681591,120.837769|40.68206,120.837067|40.682171,120.836998|40.68224,120.837021|40.68235,120.837082|40.68298,120.837677|40.68412,120.838722|",0
锦州市,辽沈战役纪念馆,1483,121.1481083,41.12934652,"41.13203,121.146698|41.132103,121.146965|41.131832,121.150246|41.131756,121.150406|41.131588,121.150452|41.129486,121.150177|41.128605,121.150078|41.126766,121.149742|41.12661,121.149628|41.126564,121.149277|41.12661,121.148735|41.126762,121.148659|41.126827,121.14846|41.126846,121.148285|41.126804,121.148087|41.126663,121.147964|41.126896,121.145859|41.126949,121.145767|41.127052,121.145744|41.13187,121.146545|",0
锦州市,锦州北普陀山旅游区,1571,121.0493504,41.17469537,"41.163845,121.062637|41.160191,121.057388|41.158508,121.051086|41.159374,121.036751|41.167404,121.030571|41.176533,121.030266|41.18961,121.037628|41.190857,121.047729|41.188892,121.05957|41.182762,121.067123|41.173416,121.068375|",0
辽阳市,广佑寺,1485,123.1757953,41.27923259,"41.28038,123.178436|41.278046,123.177818|41.276657,123.177391|41.276096,123.17717|41.276028,123.177025|41.276054,123.176796|41.27615,123.176636|41.279301,123.172905|41.279453,123.172897|41.27961,123.173027|41.280994,123.175163|41.281464,123.175964|41.281483,123.176186|41.281399,123.176369|41.281021,123.176682|41.280766,123.17701|41.280502,123.178314|41.280453,123.178398|",0
铁岭市,清河旅游度假区,1581,124.1903442,42.52852952,"42.539963,124.157829|42.540455,124.162155|42.540924,124.164352|42.541897,124.16452|42.542763,124.169373|42.539722,124.175034|42.538544,124.175842|42.534069,124.175964|42.534054,124.176735|42.535843,124.177635|42.536346,124.178413|42.536434,124.179039|42.535782,124.179359|42.535065,124.17981|42.53381,124.179642|42.533401,124.180099|42.533627,124.181038|42.536514,124.182785|42.53717,124.183548|42.536858,124.184143|42.536152,124.184441|42.534729,124.184212|42.534382,124.184753|42.534634,124.185478|42.536709,124.186264|42.538151,124.186554|42.538342,124.187172|42.538097,124.187813|42.536736,124.188057|42.536186,124.188507|42.536564,124.191483|42.535065,124.192139|42.534027,124.191811|42.533398,124.192245|42.53223,124.193535|42.531925,124.195274|42.532059,124.198097|42.5345,124.197639|42.535023,124.197861|42.535191,124.198624|42.534992,124.202156|42.533916,124.203171|42.533058,124.202896|42.53223,124.203697|42.533104,124.206543|42.532993,124.208237|42.532356,124.209419|42.531406,124.210442|42.531487,124.211304|42.5326,124.212326|42.533012,124.213028|42.532768,124.214348|42.531876,124.214828|42.531162,124.21418|42.530956,124.213707|42.531109,124.21331|42.531067,124.212936|42.530178,124.212334|42.529388,124.211998|42.529118,124.20977|42.528637,124.20929|42.527828,124.209381|42.526733,124.210304|42.526733,124.215309|42.524902,124.217278|42.525043,124.21875|42.528339,124.218208|42.530018,124.220573|42.529949,124.223076|42.529076,124.22419|42.524437,124.224724|42.521339,124.22068|42.520756,124.207756|42.52145,124.201271|42.515831,124.195831|42.514301,124.193283|42.514496,124.192245|42.516277,124.182663|42.521107,124.175949|42.521957,124.170074|42.522057,124.158554|42.522655,124.157394|42.528828,124.157265|42.530449,124.155991|42.533779,124.156319|42.53606,124.156647|42.536221,124.156731|42.536369,124.15683|42.536812,124.15715|42.537582,124.157768|",0
大连市,大连国际会议中心,4163,121.6704243,38.92784979,"38.930787715369625,121.6734766960144|38.928617716541105,121.66644930839539|38.927966703947355,121.66655659675598|38.92607205637801,121.66923880577087|38.92514558033437,121.67149186134338|38.92491187275474,121.67284369468689|38.92778308393042,121.67339086532593|38.93002822333105,121.67439937591553|38.93058741056661,121.67412042617798|",0
大连市,棒棰岛风景区,4164,121.7101693,38.89266834,"38.879574745543714,121.70976161956787|38.8903313644359,121.69804573059082|38.89433962571546,121.69890403747559|38.90195469895522,121.70319557189941|38.90576192933986,121.71576976776123|38.90552815791881,121.72229290008545|38.899917412882814,121.72130584716797|38.889062034541716,121.71220779418945|38.88221394255951,121.71276569366455|",0
拉萨市,布达拉宫,884,91.1181953,29.65484172,"29.653538,91.115303|29.65366,91.115364|29.65398,91.11554|29.654203,91.115631|29.65457,91.115768|29.654694,91.115807|29.654869,91.115845|29.655355,91.115929|29.655548,91.115959|29.655634,91.115982|29.655743,91.116089|29.656322,91.116806|29.656965,91.117599|29.657064,91.117737|29.657118,91.117851|29.657146,91.117981|29.657143,91.118042|29.657131,91.118141|29.656998,91.1185|29.656786,91.118942|29.656708,91.119164|29.656343,91.120262|29.656265,91.120438|29.656225,91.120522|29.656092,91.12072|29.655924,91.120949|29.655811,91.121162|29.65575,91.121277|29.65572,91.121353|29.655718,91.121407|29.655647,91.121407|29.655087,91.121361|29.654272,91.121353|29.653643,91.121376|29.652706,91.121391|29.652683,91.121384|29.652662,91.121361|29.65263,91.121315|29.652628,91.121056|29.652624,91.119537|29.652615,91.11808|29.652615,91.117867|29.652615,91.117577|29.652613,91.116577|29.652611,91.116318|29.652607,91.115273|29.652613,91.115204|29.65262,91.115189|29.652632,91.115173|29.652658,91.115158|29.652678,91.115135|29.652727,91.115074|29.65276,91.115059|29.652811,91.115051|29.653399,91.115227|",0
拉萨市,大昭寺,885,91.13335987,29.65027876,"29.649952,91.132599|29.650314,91.132614|29.650488,91.132652|29.650534,91.132668|29.650661,91.132744|29.650661,91.13308|29.650749,91.133087|29.650753,91.133331|29.650789,91.133331|29.650785,91.133537|29.650822,91.133545|29.650818,91.133659|29.650751,91.133659|29.65074,91.133942|29.650677,91.133949|29.650673,91.134186|29.650051,91.134186|29.65004,91.133522|29.64992,91.133522|29.64992,91.133324|29.649796,91.133316|",0
日喀则地区,扎什伦布寺,888,88.87157929,29.26507782,"29.262356,88.871437|29.26396,88.873787|29.264853,88.875206|29.269087,88.879852|29.273401,88.879128|29.274975,88.879333|29.281385,88.878922|29.282495,88.87394|29.284052,88.859772|29.284239,88.855568|29.28499,88.852798|29.284611,88.850273|29.284531,88.850113|29.284378,88.850105|29.2607,88.867706|29.260525,88.867935|29.260551,88.86821|",0
日喀则地区,珠峰大本营,889,86.84274488,28.16510632,"28.166586,86.842026|28.165749,86.842102|28.165081,86.842232|28.164152,86.842461|28.163853,86.842697|28.16375,86.843681|28.163992,86.843941|28.16489,86.843834|28.166708,86.843231|",0
山南地区,桑耶寺,952,91.5037138,29.32361324,"29.325216,91.503868|29.3251,91.503563|29.324856,91.503082|29.324482,91.502602|29.324186,91.502312|29.323847,91.502037|29.323448,91.501862|29.322941,91.501816|29.322563,91.502106|29.322329,91.502457|29.322144,91.503311|29.32206,91.503845|29.322041,91.504471|29.32221,91.504967|29.322559,91.50528|29.323029,91.505524|29.323481,91.505615|29.3239,91.505653|29.324362,91.505692|29.324638,91.50563|29.324799,91.505432|29.325138,91.504791|29.325256,91.504433|29.325243,91.504066|",0
林芝地区,巴松措风景区,1656,93.96385336,30.0219726,"29.997629,93.897781|29.999081,93.897263|30.00028,93.89682|30.002451,93.896988|30.003691,93.897758|30.00412,93.898598|30.005211,93.899803|30.00597,93.90062|30.007589,93.90213|30.00942,93.903847|30.010361,93.90493|30.01214,93.907028|30.013069,93.90786|30.014481,93.909119|30.01494,93.909554|30.01712,93.911751|30.01915,93.914719|30.020029,93.916939|30.0203,93.917999|30.021709,93.923393|30.021811,93.925491|30.02203,93.925789|30.022289,93.930344|30.022289,93.935432|30.02191,93.938744|30.021311,93.94381|30.021049,93.947021|30.020611,93.952461|30.020241,93.956757|30.02013,93.964569|30.02066,93.9701|30.021379,93.974777|30.02243,93.980232|30.02327,93.983231|30.02384,93.984863|30.0256,93.989906|30.02603,93.990669|30.0277,93.994942|30.032881,94.004623|30.033939,94.006027|30.0352,94.007233|30.036699,94.008652|30.03816,94.010406|30.039949,94.011513|30.044371,94.01239|30.044991,94.012688|30.04623,94.013702|30.047029,94.015053|30.04718,94.016022|30.04698,94.016853|30.0466,94.01767|30.04615,94.01786|30.042431,94.021591|30.04159,94.023117|30.041571,94.023643|30.04215,94.025742|30.042471,94.028152|30.04216,94.0299|30.041519,94.030807|30.04097,94.031113|30.039709,94.03096|30.03863,94.030617|30.03693,94.029617|30.03495,94.02916|30.031441,94.028351|30.028681,94.027702|30.0268,94.02713|30.02556,94.026573|30.0243,94.026009|30.02261,94.024918|30.019489,94.022331|30.018061,94.020821|30.015381,94.016899|30.01363,94.011932|30.012171,94.00856|30.011339,94.005577|30.010811,94.004219|30.01067,94.002876|30.0079,93.994041|30.007429,93.991631|30.007311,93.988777|30.007879,93.984001|30.008301,93.98214|30.008459,93.979752|30.008169,93.97641|30.00729,93.971069|30.007799,93.968437|30.007811,93.967049|30.00705,93.96434|30.006069,93.962761|30.00441,93.959702|30.003519,93.95739|30.00346,93.956558|30.003349,93.94751|30.00313,93.945557|30.00271,93.944008|30.001881,93.940819|30.00174,93.93914|30.002291,93.933006|30.003241,93.929039|30.003599,93.92852|30.004959,93.922958|30.005369,93.919441|30.00547,93.914192|30.005131,93.912537|30.00462,93.911293|30.00322,93.908867|30.002081,93.907387|29.999451,93.904488|29.99737,93.900261|29.99696,93.898819|29.997629,93.897781|",0
丽江市,玉水寨,893,100.2021727,27.0029278,"26.99988,100.198891|26.99931,100.198822|26.99868,100.198936|26.997299,100.199783|26.997,100.200127|26.996771,100.200897|26.99679,100.201538|26.996679,100.201851|26.99663,100.202217|26.996559,100.202782|26.99658,100.2033|26.996691,100.203568|26.99683,100.203743|26.99703,100.203857|26.99728,100.203918|26.99766,100.20385|26.997959,100.203728|26.999041,100.203148|26.99962,100.202904|27.0,100.202843|27.000231,100.202797|27.000589,100.202751|27.00078,100.202599|27.000931,100.202332|27.001089,100.201752|27.001129,100.201439|27.00115,100.201134|27.00112,100.2006|27.00079,100.199852|27.000389,100.199272|27.0,100.198982|",0
丽江市,丽江古城,894,100.2363865,26.87102378,"26.865664,100.242241|26.865772,100.242401|26.866114,100.242874|26.866852,100.243645|26.86688,100.243637|26.866911,100.243645|26.866938,100.24366|26.866976,100.243698|26.867159,100.243759|26.867542,100.243561|26.86797,100.243362|26.868612,100.243134|26.868727,100.243095|26.869083,100.243042|26.869532,100.243057|26.869583,100.242188|26.869619,100.241661|26.869707,100.240845|26.869741,100.240585|26.869804,100.240211|26.86989,100.240204|26.870247,100.24015|26.87039,100.24012|26.870644,100.23999|26.870777,100.239822|26.871002,100.239494|26.871086,100.239418|26.871222,100.239403|26.871937,100.23941|26.87236,100.239395|26.872442,100.239342|26.872459,100.240318|26.872408,100.240379|26.872408,100.240547|26.872108,100.240639|26.872078,100.240776|26.871967,100.240913|26.871817,100.241028|26.871788,100.241081|26.871777,100.241142|26.871674,100.242218|26.871666,100.24231|26.871639,100.242348|26.871618,100.242409|26.871613,100.242538|26.871653,100.242821|26.871689,100.243004|26.87155,100.243073|26.871494,100.243118|26.871492,100.243233|26.871508,100.243317|26.872017,100.244606|26.872221,100.24453|26.872368,100.244408|26.872486,100.244324|26.872627,100.244263|26.872839,100.244209|26.872911,100.244156|26.873409,100.243752|26.87356,100.243591|26.873672,100.243614|26.873777,100.243675|26.873842,100.24369|26.873943,100.243668|26.874117,100.243576|26.87425,100.243439|26.874393,100.24334|26.874569,100.243271|26.874866,100.243111|26.874983,100.243103|26.875242,100.243294|26.875273,100.243286|26.875286,100.243248|26.87528,100.243217|26.87517,100.243011|26.874517,100.241791|26.874449,100.241615|26.87439,100.241417|26.874361,100.24128|26.874355,100.241188|26.874369,100.241074|26.874437,100.240784|26.874596,100.240128|26.87462,100.23983|26.874619,100.239647|26.874582,100.238976|26.874603,100.238449|26.874697,100.237862|26.874874,100.237068|26.874975,100.236732|26.875174,100.236168|26.875414,100.235764|26.875502,100.235649|26.875578,100.235588|26.875629,100.235565|26.875715,100.23555|26.875809,100.235573|26.876005,100.235649|26.876204,100.235725|26.876322,100.235756|26.876408,100.235771|26.876461,100.235779|26.87653,100.235779|26.876635,100.235756|26.876738,100.235695|26.876799,100.235626|26.877047,100.235268|26.877937,100.233925|26.877979,100.233818|26.878012,100.233704|26.878029,100.233627|26.878048,100.233528|26.878046,100.233437|26.878027,100.233337|26.877371,100.232117|26.877321,100.232048|26.877275,100.232025|26.876509,100.232117|26.876305,100.232132|26.876192,100.232094|26.876125,100.232033|26.875774,100.231735|26.874334,100.230331|26.873224,100.229111|26.872963,100.228851|26.87281,100.228737|26.872652,100.228683|26.870787,100.228355|26.870449,100.228271|26.870148,100.228241|26.869961,100.228218|26.869446,100.228249|26.869154,100.22831|26.868023,100.22876|26.866451,100.229424|26.865866,100.22966|26.865837,100.229744|26.865833,100.229874|26.866076,100.230446|26.866199,100.230743|26.86647,100.231361|26.86655,100.231552|26.86672,100.231956|26.866859,100.232368|26.866886,100.23278|26.866884,100.232895|26.8668,100.23333|26.86651,100.234116|26.865929,100.235237|26.865862,100.235344|26.865767,100.235451|26.865564,100.235558|26.864067,100.235825|26.864044,100.235855|26.864037,100.235901|26.864504,100.237221|26.865021,100.238655|26.865192,100.239319|26.865248,100.239792|26.865271,100.240082|26.865322,100.24054|26.865364,100.241104|26.865438,100.241539|26.865515,100.241875|",0
昆明市,九乡风景区,895,103.3899833,25.07881756,"25.090122,103.379173|25.090185,103.379829|25.090237,103.3815|25.090237,103.3825|25.089125,103.383339|25.089024,103.384674|25.087509,103.387238|25.086197,103.388237|25.086044,103.390579|25.086929,103.391525|25.08799,103.394562|25.087864,103.396645|25.086475,103.400154|25.084557,103.401016|25.0814,103.403107|25.080391,103.403946|25.078571,103.404114|25.076691,103.403709|25.075933,103.403|25.074986,103.402275|25.073824,103.401215|25.073761,103.400688|25.07443,103.399879|25.075592,103.397125|25.076248,103.392639|25.07612,103.390717|25.075792,103.390022|25.074644,103.388504|25.074188,103.387321|25.073292,103.386696|25.068003,103.384705|25.067484,103.384132|25.067408,103.383659|25.06785,103.383408|25.06838,103.383423|25.068583,103.383293|25.068771,103.382904|25.068842,103.38221|25.068872,103.379776|25.069679,103.37693|25.070311,103.375877|25.071119,103.375984|25.072155,103.376656|25.074377,103.376656|25.075487,103.376488|25.076801,103.376488|25.079529,103.376877|25.080589,103.377548|25.081221,103.378105|25.082357,103.378326|25.085135,103.378548|25.086208,103.378922|25.086763,103.378601|25.087179,103.378258|25.08814,103.378128|",0
昆明市,石林风景区,1109,103.3230151,24.81035222,"24.808041,103.314087|24.80834,103.314163|24.809271,103.314377|24.81019,103.314598|24.810659,103.314713|24.810841,103.314781|24.81168,103.315109|24.81296,103.315613|24.813601,103.315842|24.8139,103.316063|24.814091,103.3162|24.814289,103.31646|24.81464,103.316917|24.81484,103.317177|24.81521,103.317574|24.815491,103.317863|24.81576,103.318138|24.815969,103.318359|24.81636,103.318771|24.816641,103.319061|24.817011,103.31945|24.817289,103.31974|24.81769,103.32016|24.818001,103.320457|24.818251,103.320702|24.81893,103.32135|24.819321,103.321892|24.81966,103.322578|24.820049,103.323357|24.82021,103.323761|24.82048,103.324219|24.82053,103.32444|24.82053,103.324692|24.820419,103.32489|24.820311,103.325249|24.82032,103.325546|24.820419,103.325768|24.82082,103.32663|24.82085,103.326797|24.82085,103.32708|24.820881,103.327698|24.82081,103.328262|24.820629,103.328629|24.82057,103.32872|24.820471,103.328873|24.820221,103.329269|24.81988,103.329407|24.81958,103.329498|24.819281,103.329498|24.819019,103.329376|24.818991,103.329361|24.818689,103.32917|24.81852,103.329102|24.818359,103.329086|24.81822,103.329163|24.8181,103.329308|24.81802,103.329437|24.8179,103.329567|24.817801,103.32972|24.81776,103.329887|24.8176,103.33139|24.81748,103.331673|24.817289,103.331963|24.81703,103.332191|24.81646,103.332542|24.81617,103.332642|24.81595,103.332649|24.81575,103.332619|24.81554,103.332588|24.81531,103.332558|24.814989,103.33252|24.81469,103.332367|24.81356,103.331802|24.812799,103.331421|24.811911,103.331223|24.811069,103.331139|24.81074,103.3312|24.810129,103.331306|24.809641,103.331291|24.80937,103.331238|24.809099,103.33107|24.80892,103.330833|24.80883,103.330544|24.80867,103.3302|24.808451,103.329903|24.80814,103.329674|24.80797,103.329521|24.807581,103.32917|24.807301,103.328918|24.806881,103.328468|24.806351,103.327904|24.80546,103.326942|24.805071,103.326759|24.804171,103.32634|24.803579,103.325737|24.8034,103.325523|24.803129,103.325188|24.8029,103.324913|24.8027,103.324562|24.80246,103.324142|24.802179,103.323471|24.801941,103.322899|24.80146,103.32177|24.80056,103.319611|24.8001,103.318512|24.79985,103.31749|24.79994,103.316643|24.80084,103.31459|24.801149,103.314247|24.80151,103.314034|24.801769,103.31395|24.802679,103.313667|24.803141,103.31353|24.803431,103.313438|24.80352,103.313431|24.803801,103.3134|24.8039,103.313408|24.80439,103.313461|24.8048,103.313522|24.80522,103.313583|24.805849,103.313667|24.80619,103.313721|24.806601,103.313782|24.80681,103.313812|24.80736,103.313889|24.807899,103.314049|",0
保山市,腾冲县热海火山风景区,900,98.44069266,24.9478599,"24.945665,98.442619|24.945614,98.443115|24.945425,98.443451|24.945345,98.443466|24.945162,98.443352|24.944708,98.443268|24.944544,98.443573|24.944403,98.445595|24.945047,98.446121|24.945143,98.446602|24.944859,98.447876|24.944857,98.448395|24.945942,98.448547|24.946268,98.44838|24.946419,98.447647|24.946741,98.445343|24.946995,98.443459|24.947737,98.441566|24.948755,98.439552|24.951324,98.439011|24.951487,98.43885|24.9515,98.438576|24.951422,98.438385|24.950459,98.438293|24.948307,98.436111|24.945807,98.434822|24.945562,98.43335|24.944986,98.432854|24.944925,98.432854|24.944868,98.432869|24.944201,98.433693|24.94418,98.433777|24.944225,98.433853|24.944645,98.434242|24.944681,98.434319|24.944662,98.434418|24.944269,98.43531|24.944258,98.435402|24.944305,98.435448|24.945412,98.43576|24.946093,98.436592|24.946606,98.43718|24.946369,98.438347|24.94632,98.438766|24.945683,98.439903|24.945692,98.440155|24.945784,98.440315|24.945944,98.440346|24.946127,98.440323|24.946346,98.440239|24.946518,98.440277|24.946915,98.440811|24.946264,98.440994|24.946075,98.441216|24.94569,98.442085|24.945662,98.442215|",0
保山市,腾冲和顺景区,901,98.45801816,25.00787762,"25.008602,98.465714|25.008434,98.465813|25.001789,98.466415|25.00165,98.46637|25.001623,98.466202|25.001806,98.463165|25.002817,98.461472|25.003944,98.46048|25.004463,98.458031|25.004316,98.457214|25.004827,98.456818|25.003872,98.455017|25.003748,98.454079|25.003878,98.453247|25.004379,98.451614|25.003754,98.450661|25.003712,98.450577|25.003708,98.450478|25.00375,98.449722|25.003794,98.449638|25.003895,98.449623|25.005758,98.449715|25.006409,98.451042|25.005814,98.451691|25.006603,98.453072|25.006742,98.453117|25.007963,98.45282|25.008738,98.45314|25.010075,98.453735|25.011732,98.456345|25.014038,98.458061|25.014139,98.458214|25.01413,98.458427|25.013508,98.460358|25.013456,98.460403|25.013369,98.460419|25.011375,98.459892|25.008839,98.460388|25.008699,98.465485|",0
大理白族自治州,南诏风情岛,903,100.1909441,25.90193756,"25.90279,100.19104|25.902929,100.19191|25.902941,100.192421|25.90274,100.192879|25.902531,100.193024|25.901751,100.193047|25.90164,100.193047|25.90097,100.193039|25.900961,100.190643|25.90118,100.189697|25.90135,100.189247|25.901609,100.188988|25.90188,100.188873|25.90209,100.188889|25.902309,100.189034|25.90263,100.189423|25.902809,100.19017|",0
大理白族自治州,鸡足山,904,100.3871679,25.95246386,"25.938602,100.391884|25.938431,100.393059|25.938784,100.394623|25.940989,100.397842|25.941334,100.397942|25.941477,100.398285|25.942165,100.398369|25.942678,100.397903|25.943632,100.398415|25.944294,100.398048|25.94449,100.398026|25.944675,100.398148|25.944878,100.399101|25.944265,100.400284|25.944208,100.400734|25.944559,100.40126|25.943863,100.402298|25.940842,100.404228|25.941652,100.405907|25.941095,100.407646|25.941206,100.409424|25.938993,100.411125|25.939058,100.413933|25.93988,100.417458|25.942095,100.418976|25.944134,100.419518|25.945763,100.419533|25.94688,100.419228|25.947365,100.418983|25.947584,100.418541|25.949879,100.412132|25.951788,100.406799|25.955038,100.403961|25.961428,100.398338|25.962614,100.382179|25.966461,100.358604|25.965876,100.356903|25.964127,100.355652|25.960518,100.354774|25.955629,100.354797|25.952702,100.354904|25.950745,100.356255|25.95034,100.357422|25.949936,100.358658|25.949413,100.359566|25.947376,100.35994|25.946623,100.360718|25.946218,100.362083|25.945814,100.363518|25.94401,100.36647|25.943769,100.369209|25.942867,100.372818|25.942871,100.375229|25.942762,100.378029|25.942381,100.380775|25.941469,100.381767|25.940973,100.381775|25.940559,100.382004|25.940275,100.382401|25.940039,100.383743|25.940565,100.385056|25.940626,100.385773|25.940163,100.387138|25.939236,100.389084|",0
德宏傣族景颇族自治州,南甸宣抚司署,905,98.29772294,24.8069553,"24.807526,98.296967|24.807505,98.296982|24.807236,98.297211|24.807137,98.297089|24.806858,98.297226|24.806246,98.297386|24.806353,98.29763|24.806175,98.297745|24.80629,98.298027|24.806335,98.298012|24.806376,98.298088|24.806404,98.298073|24.806633,98.298485|24.806673,98.298492|24.807041,98.298271|24.807089,98.298203|24.807093,98.29808|24.807247,98.297951|24.807205,98.297768|24.807722,98.297348|24.807734,98.297325|24.807728,98.297302|24.807543,98.296982|",0
